,Media,Data
2618,0.6445,2026-02-01
2619,0.6218,2026-02-01
2620,0.3962,2026-03-01
2621,0.3973,2026-03-01
2622,0.4122,2026-04-01
2623,0.4116,2026-04-01
2624,0.3043,2026-05-01
2625,0.3028,2026-05-01
2626,0.2456,2026-06-01
2627,0.257,2026-06-01
2628,0.2201,2026-07-01
2629,0.2451,2026-07-01
2630,0.1882,2026-08-01
2631,0.2077,2026-08-01
2632,0.2875,2026-09-01
2633,0.2924,2026-09-01
2650,0.3976,2025-05-01
2651,0.3917,2025-05-01
2652,0.3493,2025-06-01
2653,0.3432,2025-06-01
2654,0.2455,2025-07-01
2655,0.2658,2025-07-01
2656,0.391,2025-08-01
2657,0.3715,2025-08-01
2658,0.2809,2025-09-01
2659,0.2933,2025-09-01
2660,0.3717,2025-10-01
2661,0.3776,2025-10-01
2662,0.3002,2025-11-01
2663,0.3131,2025-11-01
2664,0.537,2025-12-01
2665,0.5393,2025-12-01
2666,0.4555,2026-01-01
2667,0.4541,2026-01-01
2668,0.6501,2026-02-01
2669,0.6221,2026-02-01
2670,0.3975,2026-03-01
2671,0.3984,2026-03-01
2672,0.4103,2026-04-01
2673,0.4115,2026-04-01
2674,0.3008,2026-05-01
2675,0.3029,2026-05-01
2676,0.2483,2026-06-01
2677,0.258,2026-06-01
2678,0.2187,2026-07-01
2679,0.2445,2026-07-01
2680,0.1879,2026-08-01
2681,0.207,2026-08-01
2682,0.2885,2026-09-01
2683,0.2924,2026-09-01
2700,0.4032,2025-05-01
2701,0.3977,2025-05-01
2702,0.3603,2025-06-01
2703,0.3555,2025-06-01
2704,0.2417,2025-07-01
2705,0.2555,2025-07-01
2706,0.3977,2025-08-01
2707,0.3836,2025-08-01
2708,0.2802,2025-09-01
2709,0.2879,2025-09-01
2710,0.3698,2025-10-01
2711,0.3759,2025-10-01
2712,0.3032,2025-11-01
2713,0.3066,2025-11-01
2714,0.531,2025-12-01
2715,0.533,2025-12-01
2716,0.4613,2026-01-01
2717,0.4532,2026-01-01
2718,0.6367,2026-02-01
2719,0.6229,2026-02-01
2720,0.4033,2026-03-01
2721,0.3993,2026-03-01
2722,0.4249,2026-04-01
2723,0.414,2026-04-01
2724,0.3013,2026-05-01
2725,0.3032,2026-05-01
2726,0.2633,2026-06-01
2727,0.265,2026-06-01
2728,0.2491,2026-07-01
2729,0.2502,2026-07-01
2730,0.1996,2026-08-01
2731,0.2071,2026-08-01
2732,0.2883,2026-09-01
2733,0.2929,2026-09-01
2750,0.405,2025-05-01
2751,0.3986,2025-05-01
2752,0.3583,2025-06-01
2753,0.3549,2025-06-01
2754,0.2412,2025-07-01
2755,0.2546,2025-07-01
2756,0.4049,2025-08-01
2757,0.3886,2025-08-01
2758,0.2782,2025-09-01
2759,0.2862,2025-09-01
2760,0.3724,2025-10-01
2761,0.3757,2025-10-01
2762,0.3043,2025-11-01
2763,0.3057,2025-11-01
2764,0.5361,2025-12-01
2765,0.5305,2025-12-01
2766,0.4587,2026-01-01
2767,0.4524,2026-01-01
2768,0.6376,2026-02-01
2769,0.6235,2026-02-01
2770,0.404,2026-03-01
2771,0.3992,2026-03-01
2772,0.4245,2026-04-01
2773,0.4148,2026-04-01
2774,0.3025,2026-05-01
2775,0.303,2026-05-01
2776,0.2607,2026-06-01
2777,0.2641,2026-06-01
2778,0.2487,2026-07-01
2779,0.2502,2026-07-01
2780,0.2008,2026-08-01
2781,0.2067,2026-08-01
2782,0.2908,2026-09-01
2783,0.2927,2026-09-01
2800,0.3985,2025-05-01
2801,0.3955,2025-05-01
2802,0.3573,2025-06-01
2803,0.3556,2025-06-01
2804,0.239,2025-07-01
2805,0.2477,2025-07-01
2806,0.4114,2025-08-01
2807,0.3921,2025-08-01
2808,0.2786,2025-09-01
2809,0.2861,2025-09-01
2810,0.3768,2025-10-01
2811,0.3774,2025-10-01
2812,0.3009,2025-11-01
2813,0.3064,2025-11-01
2814,0.5347,2025-12-01
2815,0.5293,2025-12-01
2816,0.4567,2026-01-01
2817,0.4523,2026-01-01
2818,0.6375,2026-02-01
2819,0.6229,2026-02-01
2820,0.4033,2026-03-01
2821,0.3994,2026-03-01
2822,0.4253,2026-04-01
2823,0.4143,2026-04-01
2824,0.3007,2026-05-01
2825,0.3032,2026-05-01
2826,0.2624,2026-06-01
2827,0.264,2026-06-01
2828,0.253,2026-07-01
2829,0.2495,2026-07-01
2830,0.2049,2026-08-01
2831,0.2067,2026-08-01
2832,0.2933,2026-09-01
2833,0.293,2026-09-01
2850,0.3971,2025-05-01
2851,0.3953,2025-05-01
2852,0.3563,2025-06-01
2853,0.3557,2025-06-01
2854,0.2397,2025-07-01
2855,0.2468,2025-07-01
2856,0.4038,2025-08-01
2857,0.3897,2025-08-01
2858,0.2779,2025-09-01
2859,0.2863,2025-09-01
2860,0.3782,2025-10-01
2861,0.3786,2025-10-01
2862,0.3049,2025-11-01
2863,0.3084,2025-11-01
2864,0.5346,2025-12-01
2865,0.5306,2025-12-01
2866,0.4591,2026-01-01
2867,0.4542,2026-01-01
2868,0.6291,2026-02-01
2869,0.6229,2026-02-01
2870,0.4036,2026-03-01
2871,0.3999,2026-03-01
2872,0.4243,2026-04-01
2873,0.4148,2026-04-01
2874,0.3026,2026-05-01
2875,0.3035,2026-05-01
2876,0.266,2026-06-01
2877,0.2651,2026-06-01
2878,0.2585,2026-07-01
2879,0.25,2026-07-01
2880,0.2009,2026-08-01
2881,0.2057,2026-08-01
2882,0.2937,2026-09-01
2883,0.2922,2026-09-01
2900,0.3936,2025-05-01
2901,0.3919,2025-05-01
2902,0.3548,2025-06-01
2903,0.353,2025-06-01
2904,0.2421,2025-07-01
2905,0.2499,2025-07-01
2906,0.401,2025-08-01
2907,0.39,2025-08-01
2908,0.2787,2025-09-01
2909,0.286,2025-09-01
2910,0.3778,2025-10-01
2911,0.3781,2025-10-01
2912,0.309,2025-11-01
2913,0.3091,2025-11-01
2914,0.5319,2025-12-01
2915,0.5297,2025-12-01
2916,0.4586,2026-01-01
2917,0.4539,2026-01-01
2918,0.6296,2026-02-01
2919,0.6227,2026-02-01
2920,0.4061,2026-03-01
2921,0.3999,2026-03-01
2922,0.424,2026-04-01
2923,0.4152,2026-04-01
2924,0.3032,2026-05-01
2925,0.3039,2026-05-01
2926,0.261,2026-06-01
2927,0.2652,2026-06-01
2928,0.2498,2026-07-01
2929,0.2498,2026-07-01
2930,0.199,2026-08-01
2931,0.2059,2026-08-01
2932,0.2902,2026-09-01
2933,0.2922,2026-09-01
2950,0.3524,2025-05-01
2951,0.3806,2025-05-01
2952,0.3393,2025-06-01
2953,0.3511,2025-06-01
2954,0.2077,2025-07-01
2955,0.2426,2025-07-01
2956,0.3999,2025-08-01
2957,0.3895,2025-08-01
2958,0.2815,2025-09-01
2959,0.2839,2025-09-01
2960,0.383,2025-10-01
2961,0.3798,2025-10-01
2962,0.3047,2025-11-01
2963,0.3097,2025-11-01
2964,0.5204,2025-12-01
2965,0.5305,2025-12-01
2966,0.4403,2026-01-01
2967,0.4528,2026-01-01
2968,0.6283,2026-02-01
2969,0.621,2026-02-01
2970,0.4142,2026-03-01
2971,0.4018,2026-03-01
2972,0.4119,2026-04-01
2973,0.4151,2026-04-01
2974,0.305,2026-05-01
2975,0.3039,2026-05-01
2976,0.2508,2026-06-01
2977,0.2655,2026-06-01
2978,0.2129,2026-07-01
2979,0.2489,2026-07-01
2980,0.188,2026-08-01
2981,0.2082,2026-08-01
2982,0.2885,2026-09-01
2983,0.2914,2026-09-01
3000,0.3518,2025-05-01
3001,0.3801,2025-05-01
3002,0.3325,2025-06-01
3003,0.3474,2025-06-01
3004,0.2031,2025-07-01
3005,0.2391,2025-07-01
3006,0.3946,2025-08-01
3007,0.3909,2025-08-01
3008,0.2802,2025-09-01
3009,0.2832,2025-09-01
3010,0.3817,2025-10-01
3011,0.3796,2025-10-01
3012,0.3039,2025-11-01
3013,0.3116,2025-11-01
3014,0.5257,2025-12-01
3015,0.5328,2025-12-01
3016,0.4363,2026-01-01
3017,0.454,2026-01-01
3018,0.6401,2026-02-01
3019,0.6234,2026-02-01
3020,0.4117,2026-03-01
3021,0.4032,2026-03-01
3022,0.4085,2026-04-01
3023,0.4164,2026-04-01
3024,0.3036,2026-05-01
3025,0.303,2026-05-01
3026,0.254,2026-06-01
3027,0.2644,2026-06-01
3028,0.2148,2026-07-01
3029,0.2494,2026-07-01
3030,0.1848,2026-08-01
3031,0.2059,2026-08-01
3032,0.2855,2026-09-01
3033,0.29,2026-09-01
3050,0.3508,2025-05-01
3051,0.3784,2025-05-01
3052,0.336,2025-06-01
3053,0.3426,2025-06-01
3054,0.2127,2025-07-01
3055,0.2382,2025-07-01
3056,0.395,2025-08-01
3057,0.3918,2025-08-01
3058,0.2757,2025-09-01
3059,0.2834,2025-09-01
3060,0.3795,2025-10-01
3061,0.3796,2025-10-01
3062,0.3007,2025-11-01
3063,0.312,2025-11-01
3064,0.5313,2025-12-01
3065,0.533,2025-12-01
3066,0.4257,2026-01-01
3067,0.4532,2026-01-01
3068,0.6474,2026-02-01
3069,0.6247,2026-02-01
3070,0.418,2026-03-01
3071,0.4035,2026-03-01
3072,0.4037,2026-04-01
3073,0.4164,2026-04-01
3074,0.3031,2026-05-01
3075,0.3027,2026-05-01
3076,0.2634,2026-06-01
3077,0.2649,2026-06-01
3078,0.2148,2026-07-01
3079,0.2496,2026-07-01
3080,0.1904,2026-08-01
3081,0.2057,2026-08-01
3082,0.2803,2026-09-01
3083,0.29,2026-09-01
3100,0.3571,2025-05-01
3101,0.3796,2025-05-01
3102,0.3339,2025-06-01
3103,0.3425,2025-06-01
3104,0.2218,2025-07-01
3105,0.2393,2025-07-01
3106,0.4012,2025-08-01
3107,0.3944,2025-08-01
3108,0.2704,2025-09-01
3109,0.2805,2025-09-01
3110,0.3831,2025-10-01
3111,0.379,2025-10-01
3112,0.3007,2025-11-01
3113,0.3108,2025-11-01
3114,0.533,2025-12-01
3115,0.5323,2025-12-01
3116,0.4278,2026-01-01
3117,0.454,2026-01-01
3118,0.6455,2026-02-01
3119,0.6253,2026-02-01
3120,0.4123,2026-03-01
3121,0.4039,2026-03-01
3122,0.4013,2026-04-01
3123,0.4163,2026-04-01
3124,0.3014,2026-05-01
3125,0.3035,2026-05-01
3126,0.2603,2026-06-01
3127,0.2662,2026-06-01
3128,0.2172,2026-07-01
3129,0.2495,2026-07-01
3130,0.1945,2026-08-01
3131,0.2059,2026-08-01
3132,0.2818,2026-09-01
3133,0.2901,2026-09-01
3150,0.3551,2025-05-01
3151,0.3784,2025-05-01
3152,0.3307,2025-06-01
3153,0.3414,2025-06-01
3154,0.2109,2025-07-01
3155,0.2361,2025-07-01
3156,0.4037,2025-08-01
3157,0.3951,2025-08-01
3158,0.2712,2025-09-01
3159,0.2812,2025-09-01
3160,0.3835,2025-10-01
3161,0.3792,2025-10-01
3162,0.3047,2025-11-01
3163,0.312,2025-11-01
3164,0.5522,2025-12-01
3165,0.537,2025-12-01
3166,0.4248,2026-01-01
3167,0.4542,2026-01-01
3168,0.6468,2026-02-01
3169,0.6255,2026-02-01
3170,0.413,2026-03-01
3171,0.4043,2026-03-01
3172,0.4007,2026-04-01
3173,0.4166,2026-04-01
3174,0.3033,2026-05-01
3175,0.3042,2026-05-01
3176,0.2632,2026-06-01
3177,0.2666,2026-06-01
3178,0.2271,2026-07-01
3179,0.2503,2026-07-01
3180,0.1966,2026-08-01
3181,0.2062,2026-08-01
3182,0.2899,2026-09-01
3183,0.292,2026-09-01
3200,0.3484,2025-05-01
3201,0.3709,2025-05-01
3202,0.2972,2025-06-01
3203,0.322,2025-06-01
3204,0.2075,2025-07-01
3205,0.2371,2025-07-01
3206,0.4008,2025-08-01
3207,0.3911,2025-08-01
3208,0.271,2025-09-01
3209,0.2831,2025-09-01
3210,0.3786,2025-10-01
3211,0.3812,2025-10-01
3212,0.2937,2025-11-01
3213,0.3136,2025-11-01
3214,0.5495,2025-12-01
3215,0.5375,2025-12-01
3216,0.4327,2026-01-01
3217,0.4524,2026-01-01
3218,0.6438,2026-02-01
3219,0.6232,2026-02-01
3220,0.3931,2026-03-01
3221,0.4015,2026-03-01
3222,0.405,2026-04-01
3223,0.4141,2026-04-01
3224,0.3038,2026-05-01
3225,0.3044,2026-05-01
3226,0.2642,2026-06-01
3227,0.2673,2026-06-01
3228,0.2289,2026-07-01
3229,0.2481,2026-07-01
3230,0.2029,2026-08-01
3231,0.2104,2026-08-01
3232,0.2858,2026-09-01
3233,0.293,2026-09-01
3250,0.345,2025-05-01
3251,0.3684,2025-05-01
3252,0.2901,2025-06-01
3253,0.3178,2025-06-01
3254,0.212,2025-07-01
3255,0.2347,2025-07-01
3256,0.41,2025-08-01
3257,0.3968,2025-08-01
3258,0.2753,2025-09-01
3259,0.2819,2025-09-01
3260,0.3797,2025-10-01
3261,0.3811,2025-10-01
3262,0.2928,2025-11-01
3263,0.3128,2025-11-01
3264,0.5541,2025-12-01
3265,0.5395,2025-12-01
3266,0.43,2026-01-01
3267,0.4531,2026-01-01
3268,0.6351,2026-02-01
3269,0.6243,2026-02-01
3270,0.3913,2026-03-01
3271,0.4007,2026-03-01
3272,0.402,2026-04-01
3273,0.4144,2026-04-01
3274,0.3025,2026-05-01
3275,0.3042,2026-05-01
3276,0.2598,2026-06-01
3277,0.2671,2026-06-01
3278,0.2248,2026-07-01
3279,0.2476,2026-07-01
3280,0.2026,2026-08-01
3281,0.2099,2026-08-01
3282,0.2864,2026-09-01
3283,0.2931,2026-09-01
3300,0.2876,2025-06-01
3301,0.316,2025-06-01
3302,0.2047,2025-07-01
3303,0.2351,2025-07-01
3304,0.416,2025-08-01
3305,0.3971,2025-08-01
3306,0.2752,2025-09-01
3307,0.2818,2025-09-01
3308,0.3769,2025-10-01
3309,0.3813,2025-10-01
3310,0.2933,2025-11-01
3311,0.3135,2025-11-01
3312,0.5566,2025-12-01
3313,0.5521,2025-12-01
3314,0.4339,2026-01-01
3315,0.4523,2026-01-01
3316,0.6378,2026-02-01
3317,0.6238,2026-02-01
3318,0.387,2026-03-01
3319,0.4004,2026-03-01
3320,0.3982,2026-04-01
3321,0.4139,2026-04-01
3322,0.302,2026-05-01
3323,0.304,2026-05-01
3324,0.2615,2026-06-01
3325,0.2674,2026-06-01
3326,0.2283,2026-07-01
3327,0.2481,2026-07-01
3328,0.2072,2026-08-01
3329,0.2103,2026-08-01
3330,0.2876,2026-09-01
3331,0.2932,2026-09-01
3350,0.2802,2025-06-01
3351,0.3092,2025-06-01
3352,0.1991,2025-07-01
3353,0.2312,2025-07-01
3354,0.4218,2025-08-01
3355,0.4,2025-08-01
3356,0.28,2025-09-01
3357,0.281,2025-09-01
3358,0.3722,2025-10-01
3359,0.3816,2025-10-01
3360,0.2891,2025-11-01
3361,0.3138,2025-11-01
3362,0.5614,2025-12-01
3363,0.5532,2025-12-01
3364,0.4394,2026-01-01
3365,0.4518,2026-01-01
3366,0.641,2026-02-01
3367,0.6232,2026-02-01
3368,0.3856,2026-03-01
3369,0.3998,2026-03-01
3370,0.404,2026-04-01
3371,0.4135,2026-04-01
3372,0.3009,2026-05-01
3373,0.3035,2026-05-01
3374,0.2578,2026-06-01
3375,0.2669,2026-06-01
3376,0.219,2026-07-01
3377,0.2478,2026-07-01
3378,0.2102,2026-08-01
3379,0.2101,2026-08-01
3380,0.2907,2026-09-01
3381,0.293,2026-09-01
3400,0.2828,2025-06-01
3401,0.3088,2025-06-01
3402,0.2034,2025-07-01
3403,0.2286,2025-07-01
3404,0.4214,2025-08-01
3405,0.4014,2025-08-01
3406,0.2809,2025-09-01
3407,0.2816,2025-09-01
3408,0.3717,2025-10-01
3409,0.3801,2025-10-01
3410,0.2821,2025-11-01
3411,0.3118,2025-11-01
3412,0.5486,2025-12-01
3413,0.5535,2025-12-01
3414,0.4464,2026-01-01
3415,0.4506,2026-01-01
3416,0.6325,2026-02-01
3417,0.6229,2026-02-01
3418,0.3783,2026-03-01
3419,0.3996,2026-03-01
3420,0.3969,2026-04-01
3421,0.4134,2026-04-01
3422,0.295,2026-05-01
3423,0.3034,2026-05-01
3424,0.264,2026-06-01
3425,0.2669,2026-06-01
3426,0.2184,2026-07-01
3427,0.2479,2026-07-01
3428,0.2131,2026-08-01
3429,0.2103,2026-08-01
3430,0.292,2026-09-01
3431,0.293,2026-09-01
3450,0.2652,2025-06-01
3451,0.2769,2025-06-01
3452,0.1882,2025-07-01
3453,0.2031,2025-07-01
3454,0.4456,2025-08-01
3455,0.4324,2025-08-01
3456,0.2673,2025-09-01
3457,0.2716,2025-09-01
3458,0.3838,2025-10-01
3459,0.3828,2025-10-01
3460,0.3092,2025-11-01
3461,0.3142,2025-11-01
3462,0.5474,2025-12-01
3463,0.5454,2025-12-01
3464,0.4487,2026-01-01
3465,0.4508,2026-01-01
3466,0.632,2026-02-01
3467,0.6223,2026-02-01
3468,0.3929,2026-03-01
3469,0.3979,2026-03-01
3470,0.4093,2026-04-01
3471,0.4104,2026-04-01
3472,0.2927,2026-05-01
3473,0.3038,2026-05-01
3474,0.2645,2026-06-01
3475,0.2629,2026-06-01
3476,0.2442,2026-07-01
3477,0.2488,2026-07-01
3478,0.2124,2026-08-01
3479,0.2131,2026-08-01
3480,0.2888,2026-09-01
3481,0.2903,2026-09-01
3500,0.2622,2025-06-01
3501,0.2742,2025-06-01
3502,0.1852,2025-07-01
3503,0.199,2025-07-01
3504,0.4499,2025-08-01
3505,0.4343,2025-08-01
3506,0.2662,2025-09-01
3507,0.2708,2025-09-01
3508,0.3822,2025-10-01
3509,0.3825,2025-10-01
3510,0.3075,2025-11-01
3511,0.3124,2025-11-01
3512,0.5478,2025-12-01
3513,0.5447,2025-12-01
3514,0.4486,2026-01-01
3515,0.4497,2026-01-01
3516,0.6313,2026-02-01
3517,0.6245,2026-02-01
3518,0.3934,2026-03-01
3519,0.3989,2026-03-01
3520,0.4101,2026-04-01
3521,0.411,2026-04-01
3522,0.2938,2026-05-01
3523,0.304,2026-05-01
3524,0.2639,2026-06-01
3525,0.2616,2026-06-01
3526,0.2464,2026-07-01
3527,0.2484,2026-07-01
3528,0.2125,2026-08-01
3529,0.2115,2026-08-01
3530,0.2883,2026-09-01
3531,0.2898,2026-09-01
3550,0.2623,2025-06-01
3551,0.2734,2025-06-01
3552,0.1829,2025-07-01
3553,0.1981,2025-07-01
3554,0.4475,2025-08-01
3555,0.4343,2025-08-01
3556,0.2635,2025-09-01
3557,0.2712,2025-09-01
3558,0.38,2025-10-01
3559,0.3818,2025-10-01
3560,0.308,2025-11-01
3561,0.3124,2025-11-01
3562,0.5476,2025-12-01
3563,0.5456,2025-12-01
3564,0.4546,2026-01-01
3565,0.4511,2026-01-01
3566,0.6296,2026-02-01
3567,0.6253,2026-02-01
3568,0.3933,2026-03-01
3569,0.3986,2026-03-01
3570,0.4144,2026-04-01
3571,0.411,2026-04-01
3572,0.2986,2026-05-01
3573,0.3033,2026-05-01
3574,0.2584,2026-06-01
3575,0.2615,2026-06-01
3576,0.2426,2026-07-01
3577,0.2479,2026-07-01
3578,0.204,2026-08-01
3579,0.2113,2026-08-01
3580,0.2879,2026-09-01
3581,0.2903,2026-09-01
3600,0.2628,2025-06-01
3601,0.2735,2025-06-01
3602,0.1827,2025-07-01
3603,0.1979,2025-07-01
3604,0.4487,2025-08-01
3605,0.4343,2025-08-01
3606,0.2652,2025-09-01
3607,0.2715,2025-09-01
3608,0.3819,2025-10-01
3609,0.3821,2025-10-01
3610,0.3123,2025-11-01
3611,0.3126,2025-11-01
3612,0.5474,2025-12-01
3613,0.5456,2025-12-01
3614,0.4509,2026-01-01
3615,0.4506,2026-01-01
3616,0.6304,2026-02-01
3617,0.6247,2026-02-01
3618,0.394,2026-03-01
3619,0.3981,2026-03-01
3620,0.4135,2026-04-01
3621,0.4109,2026-04-01
3622,0.3004,2026-05-01
3623,0.3035,2026-05-01
3624,0.2582,2026-06-01
3625,0.2612,2026-06-01
3626,0.2518,2026-07-01
3627,0.2482,2026-07-01
3628,0.2034,2026-08-01
3629,0.2122,2026-08-01
3630,0.2878,2026-09-01
3631,0.2902,2026-09-01
3650,0.2552,2025-06-01
3651,0.2699,2025-06-01
3652,0.1722,2025-07-01
3653,0.1896,2025-07-01
3654,0.4263,2025-08-01
3655,0.4222,2025-08-01
3656,0.2765,2025-09-01
3657,0.2806,2025-09-01
3658,0.3867,2025-10-01
3659,0.3857,2025-10-01
3660,0.3131,2025-11-01
3661,0.3137,2025-11-01
3662,0.5522,2025-12-01
3663,0.545,2025-12-01
3664,0.4503,2026-01-01
3665,0.4503,2026-01-01
3666,0.6297,2026-02-01
3667,0.6227,2026-02-01
3668,0.3976,2026-03-01
3669,0.3963,2026-03-01
3670,0.4172,2026-04-01
3671,0.4082,2026-04-01
3672,0.3039,2026-05-01
3673,0.3031,2026-05-01
3674,0.2586,2026-06-01
3675,0.2624,2026-06-01
3676,0.2533,2026-07-01
3677,0.2499,2026-07-01
3678,0.2058,2026-08-01
3679,0.2158,2026-08-01
3680,0.2869,2026-09-01
3681,0.2902,2026-09-01
3700,0.2536,2025-06-01
3701,0.2666,2025-06-01
3702,0.1645,2025-07-01
3703,0.1879,2025-07-01
3704,0.425,2025-08-01
3705,0.4218,2025-08-01
3706,0.278,2025-09-01
3707,0.2814,2025-09-01
3708,0.3887,2025-10-01
3709,0.3873,2025-10-01
3710,0.297,2025-11-01
3711,0.3142,2025-11-01
3712,0.5431,2025-12-01
3713,0.5444,2025-12-01
3714,0.454,2026-01-01
3715,0.4506,2026-01-01
3716,0.6114,2026-02-01
3717,0.6233,2026-02-01
3718,0.3893,2026-03-01
3719,0.3959,2026-03-01
3720,0.4128,2026-04-01
3721,0.4084,2026-04-01
3722,0.3012,2026-05-01
3723,0.303,2026-05-01
3724,0.256,2026-06-01
3725,0.2624,2026-06-01
3726,0.2497,2026-07-01
3727,0.2511,2026-07-01
3728,0.2075,2026-08-01
3729,0.2164,2026-08-01
3730,0.2774,2026-09-01
3731,0.2899,2026-09-01
3750,0.2532,2025-06-01
3751,0.2653,2025-06-01
3752,0.1668,2025-07-01
3753,0.1868,2025-07-01
3754,0.426,2025-08-01
3755,0.4219,2025-08-01
3756,0.2788,2025-09-01
3757,0.2816,2025-09-01
3758,0.3896,2025-10-01
3759,0.3876,2025-10-01
3760,0.298,2025-11-01
3761,0.3146,2025-11-01
3762,0.5411,2025-12-01
3763,0.5443,2025-12-01
3764,0.4535,2026-01-01
3765,0.4506,2026-01-01
3766,0.6126,2026-02-01
3767,0.6233,2026-02-01
3768,0.3893,2026-03-01
3769,0.3959,2026-03-01
3770,0.4127,2026-04-01
3771,0.4084,2026-04-01
3772,0.3018,2026-05-01
3773,0.303,2026-05-01
3774,0.2557,2026-06-01
3775,0.2624,2026-06-01
3776,0.2496,2026-07-01
3777,0.2511,2026-07-01
3778,0.2101,2026-08-01
3779,0.2164,2026-08-01
3780,0.2805,2026-09-01
3781,0.2899,2026-09-01
3800,0.2562,2025-06-01
3801,0.2659,2025-06-01
3802,0.1639,2025-07-01
3803,0.1847,2025-07-01
3804,0.4287,2025-08-01
3805,0.4211,2025-08-01
3806,0.2797,2025-09-01
3807,0.283,2025-09-01
3808,0.3944,2025-10-01
3809,0.3888,2025-10-01
3810,0.2969,2025-11-01
3811,0.3152,2025-11-01
3812,0.5384,2025-12-01
3813,0.5419,2025-12-01
3814,0.4513,2026-01-01
3815,0.4501,2026-01-01
3816,0.6125,2026-02-01
3817,0.6227,2026-02-01
3818,0.3905,2026-03-01
3819,0.3962,2026-03-01
3820,0.411,2026-04-01
3821,0.408,2026-04-01
3822,0.3007,2026-05-01
3823,0.3028,2026-05-01
3824,0.2578,2026-06-01
3825,0.2621,2026-06-01
3826,0.2513,2026-07-01
3827,0.2505,2026-07-01
3828,0.2143,2026-08-01
3829,0.2158,2026-08-01
3830,0.2817,2026-09-01
3831,0.2896,2026-09-01
3850,0.2514,2025-06-01
3851,0.2637,2025-06-01
3852,0.1612,2025-07-01
3853,0.1832,2025-07-01
3854,0.4134,2025-08-01
3855,0.4099,2025-08-01
3856,0.2903,2025-09-01
3857,0.2899,2025-09-01
3858,0.3952,2025-10-01
3859,0.3897,2025-10-01
3860,0.3,2025-11-01
3861,0.3159,2025-11-01
3862,0.5391,2025-12-01
3863,0.5421,2025-12-01
3864,0.451,2026-01-01
3865,0.45,2026-01-01
3866,0.615,2026-02-01
3867,0.6224,2026-02-01
3868,0.3899,2026-03-01
3869,0.3955,2026-03-01
3870,0.4046,2026-04-01
3871,0.4078,2026-04-01
3872,0.2962,2026-05-01
3873,0.3026,2026-05-01
3874,0.2577,2026-06-01
3875,0.2619,2026-06-01
3876,0.2509,2026-07-01
3877,0.2499,2026-07-01
3878,0.2088,2026-08-01
3879,0.2157,2026-08-01
3880,0.2823,2026-09-01
3881,0.2898,2026-09-01
3900,0.2305,2025-06-01
3901,0.252,2025-06-01
3902,0.2105,2025-07-01
3903,0.2019,2025-07-01
3904,0.2421,2025-08-01
3905,0.342,2025-08-01
3906,0.3859,2025-09-01
3907,0.3282,2025-09-01
3908,0.3951,2025-10-01
3909,0.3915,2025-10-01
3910,0.3057,2025-11-01
3911,0.3166,2025-11-01
3912,0.5284,2025-12-01
3913,0.5421,2025-12-01
3914,0.4275,2026-01-01
3915,0.4473,2026-01-01
3916,0.6243,2026-02-01
3917,0.6197,2026-02-01
3918,0.3925,2026-03-01
3919,0.3956,2026-03-01
3920,0.3952,2026-04-01
3921,0.4078,2026-04-01
3922,0.3059,2026-05-01
3923,0.3023,2026-05-01
3924,0.2487,2026-06-01
3925,0.2616,2026-06-01
3926,0.2368,2026-07-01
3927,0.249,2026-07-01
3928,0.1861,2026-08-01
3929,0.2151,2026-08-01
3930,0.2799,2026-09-01
3931,0.2872,2026-09-01
3950,0.223,2025-06-01
3951,0.2456,2025-06-01
3952,0.2086,2025-07-01
3953,0.2004,2025-07-01
3954,0.2341,2025-08-01
3955,0.3425,2025-08-01
3956,0.3937,2025-09-01
3957,0.3311,2025-09-01
3958,0.3916,2025-10-01
3959,0.3894,2025-10-01
3960,0.3095,2025-11-01
3961,0.3152,2025-11-01
3962,0.5329,2025-12-01
3963,0.5404,2025-12-01
3964,0.436,2026-01-01
3965,0.447,2026-01-01
3966,0.6329,2026-02-01
3967,0.6168,2026-02-01
3968,0.3942,2026-03-01
3969,0.3926,2026-03-01
3970,0.404,2026-04-01
3971,0.4073,2026-04-01
3972,0.3062,2026-05-01
3973,0.3005,2026-05-01
3974,0.2486,2026-06-01
3975,0.2607,2026-06-01
3976,0.2357,2026-07-01
3977,0.2486,2026-07-01
3978,0.1878,2026-08-01
3979,0.215,2026-08-01
3980,0.2774,2026-09-01
3981,0.2862,2026-09-01
4000,0.2218,2025-06-01
4001,0.2445,2025-06-01
4002,0.2185,2025-07-01
4003,0.201,2025-07-01
4004,0.2264,2025-08-01
4005,0.3382,2025-08-01
4006,0.3998,2025-09-01
4007,0.3344,2025-09-01
4008,0.3902,2025-10-01
4009,0.3887,2025-10-01
4010,0.3101,2025-11-01
4011,0.315,2025-11-01
4012,0.5302,2025-12-01
4013,0.5423,2025-12-01
4014,0.4369,2026-01-01
4015,0.4471,2026-01-01
4016,0.6269,2026-02-01
4017,0.617,2026-02-01
4018,0.3918,2026-03-01
4019,0.3926,2026-03-01
4020,0.3999,2026-04-01
4021,0.4074,2026-04-01
4022,0.3018,2026-05-01
4023,0.3006,2026-05-01
4024,0.2508,2026-06-01
4025,0.2608,2026-06-01
4026,0.2374,2026-07-01
4027,0.2486,2026-07-01
4028,0.1911,2026-08-01
4029,0.215,2026-08-01
4030,0.2767,2026-09-01
4031,0.2863,2026-09-01
4050,0.2164,2025-06-01
4051,0.2443,2025-06-01
